t1,t2,observations,tc_predicted,tc_days_after_t2,global_tc_upper_date,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success,window_dt_requested,positive_bubble_confidence,event_date,tc_error_days,abs_tc_error_days,hit_pm_60d,hit_pm_120d,ci_bin
2012-12-12,2014-07-29,401,2015-03-08,222,2015-12-11,True,0.0173573300203728,0.12081203907989,5.960149335735996,-0.000786809218481,-1.6069962556080697e-05,-3.712217585270314e-05,4.045120068172083e-05,0.9,13.0,-1.9793341128684572,1.3465955649103656,True,400,0.6538461538461539,2015-07-20,-134,134,0,0,High CI
2012-10-03,2014-07-29,451,2014-10-27,90,2015-12-11,True,0.0170962713637335,0.1318194050386293,5.901582827689827,-0.0007509410104814,1.277574724479661e-05,4.74890156342167e-05,4.917749814264453e-05,0.9,13.0,1.307993176203062,1.05715471030608,True,450,0.6538461538461539,2015-07-20,-266,266,0,0,High CI
2012-07-24,2014-07-29,501,2014-09-17,50,2015-12-11,True,0.017510093274787,0.153608286612363,5.882953806598576,-0.0007309786228289,1.8329223145113336e-06,-4.556205990387192e-05,4.559891343985125e-05,0.9,12.72348157888609,-1.5305888715774831,1.1339312555647298,True,500,0.6538461538461539,2015-07-20,-306,306,0,0,High CI
2012-06-19,2014-07-29,526,2014-12-24,148,2015-12-11,True,0.0185750172559479,0.1814864459469095,5.932989392133825,-0.0007938860935196,3.200276605390947e-05,-2.944249128355791e-05,4.348605900841836e-05,0.9,10.470203879732937,-0.7437546791344106,1.5692622032080057,True,525,0.6538461538461539,2015-07-20,-208,208,0,0,High CI
2012-05-11,2014-07-29,551,2014-11-18,112,2015-12-11,True,0.020266255113133,0.2263073240671358,5.924298672548408,-0.0008236443434907,-6.56862835404601e-05,-2.2181388677358718e-06,6.572372467681879e-05,0.9,9.197856986019676,-3.107836803926113,1.2262341570541675,True,550,0.6538461538461539,2015-07-20,-244,244,0,0,High CI
2012-04-03,2014-07-29,576,2015-01-10,165,2015-12-11,True,0.0211186179411991,0.2568937096778907,5.941653362928389,-0.0008045550796922,-4.991430909195595e-05,1.3342621365475873e-05,5.166685394941103e-05,0.9,10.98561163702747,2.88038922332031,1.2757395839529804,True,575,0.6538461538461539,2015-07-20,-191,191,0,0,High CI
2011-12-15,2014-07-29,651,2015-02-25,211,2015-12-11,True,0.0246542051761448,0.3956972211967069,5.9574528223866,-0.0007922964817773,-3.069512479687562e-05,-3.957685719361359e-05,5.008511067791957e-05,0.9,13.0,-2.230470322534452,1.0951616987533022,True,650,0.6538461538461539,2015-07-20,-145,145,0,0,High CI
2011-11-09,2014-07-29,676,2014-11-04,98,2015-12-11,True,0.0266854726446862,0.4813893683827218,5.9167919794804025,-0.0008101208224215,-1.496348051177521e-05,4.250196394281703e-05,4.505910216618608e-05,0.9,13.0,1.909310160360661,1.244704954378733,True,675,0.6538461538461539,2015-07-20,-258,258,0,0,High CI
2011-10-05,2014-07-29,701,2014-11-03,97,2015-12-11,True,0.0264579891835403,0.4907176593370732,5.916722682879268,-0.0008121971759996,-1.2460007525143302e-05,4.398560391396015e-05,4.571635527032327e-05,0.9,13.0,1.8468390433498567,1.2299544644149325,True,700,0.6538461538461539,2015-07-20,-259,259,0,0,High CI
2011-08-31,2014-07-29,726,2014-10-28,91,2015-12-11,True,0.0271043565586736,0.5333531008777521,5.916522175965207,-0.000822014040409,-9.550236916584782e-07,5.101826955299907e-05,5.1027207433232135e-05,0.9,13.0,1.5895133897888265,1.1152611949315885,True,725,0.6538461538461539,2015-07-20,-265,265,0,0,High CI
2011-07-26,2014-07-29,751,2014-11-03,97,2015-12-11,True,0.0303741892211982,0.6928661195047112,5.914594484997454,-0.0008045754600167,-8.377670174844999e-06,3.579629998899111e-05,3.676357505004556e-05,0.9,13.0,1.8006957950721605,1.5151240847858831,True,750,0.6538461538461539,2015-07-20,-259,259,0,0,High CI
2013-09-02,2014-07-30,226,2014-11-16,109,2015-12-12,True,0.0144778882859302,0.0473716903236922,5.893656718345859,-0.0006297361145278,-4.274996218059004e-05,5.8672769093632405e-06,4.315071499723992e-05,0.9,9.254075717361744,3.0051984283935096,1.4193191575862687,True,225,0.6153846153846154,2015-07-20,-246,246,0,0,High CI
2013-07-26,2014-07-30,251,2014-10-12,74,2015-12-12,True,0.0144227878403366,0.0522122190809276,5.884626756134797,-0.0006558698580929,2.8380821339943645e-06,-6.352095043705279e-05,6.358432082381485e-05,0.9,7.502040646159238,-1.5261465559450875,1.237458754041482,True,250,0.6153846153846154,2015-07-20,-281,281,0,0,High CI
2013-06-21,2014-07-30,276,2015-12-08,496,2015-12-12,True,0.0151792501279319,0.0635930591071847,6.241942261207228,-0.0013475497625444,-8.182424699957401e-05,0.0001004361788925,0.0001295478036385,0.9,6.0,2.254430001586577,1.5602924843525192,True,275,0.6153846153846154,2015-07-20,141,141,0,0,High CI
2013-03-01,2014-07-30,351,2014-10-04,66,2015-12-12,True,0.0179137274661,0.1126364727371275,5.8840588836132905,-0.000681041398777,-4.7889170493088304e-05,6.878271718170985e-05,8.38119015022041e-05,0.9,7.066937669795621,2.1789932785530244,1.0348539627013935,True,350,0.6153846153846154,2015-07-20,-289,289,0,0,High CI
2013-01-25,2014-07-30,376,2015-03-01,214,2015-12-12,True,0.0178894249570668,0.1203318535107411,5.95645270145568,-0.0007818226939367,-2.827398311913396e-05,2.9114806797636884e-05,4.05843577783953e-05,0.9,12.708983839232506,2.34154418090555,1.3642101504639466,True,375,0.6153846153846154,2015-07-20,-141,141,0,0,High CI
2012-12-13,2014-07-30,401,2015-03-06,219,2015-12-12,True,0.0173964308783517,0.1213569587294127,5.9593055863084645,-0.0007855376910955,-1.7194608756558087e-05,-3.680386473616848e-05,4.062239566802147e-05,0.9,13.0,-2.007857855122019,1.3387536042616877,True,400,0.6153846153846154,2015-07-20,-136,136,0,0,High CI
2012-10-04,2014-07-30,451,2015-02-25,210,2015-12-12,True,0.0171435288943193,0.132549162910614,5.957590114642277,-0.0007942494950584,-3.050830146839408e-05,-2.949900574723008e-05,4.243757531435472e-05,0.9,13.0,-2.373012451345949,1.2957032322590225,True,450,0.6153846153846154,2015-07-20,-145,145,0,0,High CI
2012-07-25,2014-07-30,501,2014-09-21,53,2015-12-12,True,0.0173169295051302,0.1502378997903113,5.884344714700759,-0.0007297242642129,4.485012570097416e-05,1.0834266568669182e-05,4.614016804774518e-05,0.9,12.993070783933543,0.23702518791884,1.0954947999121043,True,500,0.6153846153846154,2015-07-20,-302,302,0,0,High CI
2012-06-20,2014-07-30,526,2015-01-09,163,2015-12-12,True,0.01856481658945,0.1812871702899574,5.938997416732972,-0.0007930293447082,-3.15416697837022e-05,2.7272835625128265e-05,4.1697535847809725e-05,0.9,10.919481951419296,2.4286487528618834,1.5675425627773356,True,525,0.6153846153846154,2015-07-20,-192,192,0,0,High CI
2012-05-14,2014-07-30,551,2014-11-20,113,2015-12-12,True,0.0202974904353489,0.2270054530031687,5.924960963648642,-0.0008234692426234,-6.292441096167879e-05,-1.9753186676370988e-05,6.595202710111192e-05,0.9,9.234765784822995,-2.8374152857301684,1.2168466705897627,True,550,0.6153846153846154,2015-07-20,-242,242,0,0,High CI
2012-04-04,2014-07-30,576,2015-01-06,160,2015-12-12,True,0.0209989953206828,0.2539916953793616,5.940358297652168,-0.0008048627019556,-2.1472722826244847e-05,4.759577758929564e-05,5.221528387265967e-05,0.9,10.855678623068512,1.9946042229368728,1.277937724171862,True,575,0.6153846153846154,2015-07-20,-195,195,0,0,High CI
2011-12-16,2014-07-30,651,2015-02-26,211,2015-12-12,True,0.0245141344791797,0.3912137558104129,5.957173368056109,-0.0007901851053907,-3.036489038297565e-05,-4.096170310767889e-05,5.0989093828501774e-05,0.9,13.0,-2.2087058272159847,1.072878895728067,True,650,0.6153846153846154,2015-07-20,-144,144,0,0,High CI
2011-11-10,2014-07-30,676,2014-11-06,99,2015-12-12,True,0.0267077626843131,0.4821939012186744,5.916951646563027,-0.0008090669288271,-1.622247541275474e-05,4.183185709877055e-05,4.486728180812152e-05,0.9,13.0,1.9407431113149167,1.2484002503522105,True,675,0.6153846153846154,2015-07-20,-256,256,0,0,High CI
2011-10-06,2014-07-30,701,2014-11-05,98,2015-12-12,True,0.0264204338738397,0.4893255675834382,5.916866026327731,-0.0008108278454764,-1.4005117074136232e-05,4.301061177262274e-05,4.523335085217031e-05,0.9,13.0,1.8855889275138624,1.2409921970963005,True,700,0.6153846153846154,2015-07-20,-257,257,0,0,High CI
2011-09-01,2014-07-30,726,2014-10-29,91,2015-12-12,True,0.0271119263188823,0.5336510543710872,5.916510125764684,-0.0008219414404955,-8.522188148715477e-07,5.127475789090784e-05,5.128183960896525e-05,0.9,13.0,1.5874154272859486,1.1096255247872313,True,725,0.6153846153846154,2015-07-20,-264,264,0,0,High CI
2011-07-27,2014-07-30,751,2014-11-03,96,2015-12-12,True,0.0297312285949784,0.663843411278914,5.914949781414571,-0.0008065681421089,-7.968996671570404e-06,3.780872071905662e-05,3.8639413431923645e-05,0.9,13.0,1.7785272161193937,1.4451392491662325,True,750,0.6153846153846154,2015-07-20,-259,259,0,0,High CI
2013-09-03,2014-07-31,226,2014-11-28,120,2015-12-13,True,0.01456208154635,0.0479242534855362,5.896270787171752,-0.0006211095832319,3.9053884554541234e-05,1.2276084866091736e-05,4.093785727708426e-05,0.9,9.821513198986874,0.3045576500591438,1.3902958530624905,True,225,0.6153846153846154,2015-07-20,-234,234,0,0,High CI
2013-07-29,2014-07-31,251,2014-10-21,82,2015-12-13,True,0.0145556913384482,0.0531789057353843,5.886917651364137,-0.0006508984131569,4.554271931584782e-05,4.182102846990387e-05,6.183152678822194e-05,0.9,7.861291196627055,0.7428239599207263,1.2051798670647444,True,250,0.6153846153846154,2015-07-20,-272,272,0,0,High CI
2013-06-24,2014-07-31,276,2015-12-08,495,2015-12-13,True,0.0152016528219677,0.0637809085914209,6.216724261313822,-0.0012754977245868,-6.845548590861511e-05,9.75451223274008e-05,0.0001191688064925,0.9,6.0,2.182717777637548,1.605492782207525,True,275,0.6153846153846154,2015-07-20,141,141,0,0,High CI
2013-03-04,2014-07-31,351,2014-10-17,78,2015-12-13,True,0.0179805211812235,0.1134779988238981,5.889403380536936,-0.0006860483470954,3.686693901367637e-05,-7.167227772983098e-05,8.059830387309748e-05,0.9,7.523240620457002,-1.0957093233429658,1.0182780375054512,True,350,0.6153846153846154,2015-07-20,-276,276,0,0,High CI
2013-01-28,2014-07-31,376,2015-03-01,213,2015-12-13,True,0.0179855207775561,0.1216280880726044,5.95564365303663,-0.000779574150187,-2.035867038106789e-05,3.51684830336584e-05,4.063616195673122e-05,0.9,12.670900267020173,2.0955488587666693,1.3626357669303166,True,375,0.6153846153846154,2015-07-20,-141,141,0,0,High CI
2012-12-14,2014-07-31,401,2015-03-11,223,2015-12-13,True,0.0174882728070169,0.1226417139948323,5.960199940985116,-0.0007833277525425,-1.312440115307627e-05,-3.807580335840124e-05,4.027426854723136e-05,0.9,13.0,-1.902734056444421,1.3465268228206475,True,400,0.6153846153846154,2015-07-20,-131,131,0,0,High CI
2012-10-05,2014-07-31,451,2015-02-26,210,2015-12-13,True,0.0172247654110186,0.1338083371025452,5.95738422414431,-0.0007932327849153,-3.0674669057724484e-05,-2.994506661183634e-05,4.2867730709570286e-05,0.9,13.0,-2.3682296337169007,1.2810595515497545,True,450,0.6153846153846154,2015-07-20,-144,144,0,0,High CI
2012-07-26,2014-07-31,501,2014-09-04,35,2015-12-13,True,0.0171623232928261,0.1475672157445484,5.87621910625785,-0.0007213083903962,-4.18406119280093e-05,-2.609607302889925e-05,4.931168050310106e-05,0.9,12.619297316838804,-2.583927281430789,1.0432262769257945,True,500,0.6153846153846154,2015-07-20,-319,319,0,0,High CI
2012-06-21,2014-07-31,526,2015-01-11,164,2015-12-13,True,0.0186127560191563,0.1822246451666657,5.939022685773963,-0.0007906949977583,-3.96420660710139e-05,1.1612102170477872e-05,4.130779973801858e-05,0.9,10.982746069601376,2.8566404194081567,1.5685865810809416,True,525,0.6153846153846154,2015-07-20,-190,190,0,0,High CI
2012-05-15,2014-07-31,551,2014-11-24,116,2015-12-13,True,0.020391286031348,0.2291083048527495,5.926095016916711,-0.0008223711499928,-4.0659869380027405e-05,-5.150998422930789e-05,6.562395487399733e-05,0.9,9.31882914867871,-2.2390150883894906,1.210282145019706,True,550,0.6153846153846154,2015-07-20,-238,238,0,0,High CI
2012-04-05,2014-07-31,576,2015-01-08,161,2015-12-13,True,0.0210016935073398,0.2540569709815137,5.940930986273918,-0.000805029629819,-2.457729725169688e-05,4.635103116173871e-05,5.246390787917671e-05,0.9,10.859122668191878,2.0583443859990624,1.2717419546197204,True,575,0.6153846153846154,2015-07-20,-193,193,0,0,High CI
2011-12-19,2014-07-31,651,2015-02-28,212,2015-12-13,True,0.0243710524705456,0.3866602772378815,5.956914381462652,-0.0007876078451568,-2.968060878666056e-05,-4.268249126316874e-05,5.198782163523749e-05,0.9,13.0,-2.178415801640083,1.0488359630640465,True,650,0.6153846153846154,2015-07-20,-142,142,0,0,High CI
2011-11-11,2014-07-31,676,2014-11-07,99,2015-12-13,True,0.0267538646339403,0.483860028447415,5.917080746303948,-0.0008076609048357,-1.768484615734155e-05,4.0989447295478485e-05,4.464178057826152e-05,0.9,13.0,1.978116426411248,1.252525884834973,True,675,0.6153846153846154,2015-07-20,-255,255,0,0,High CI
2011-10-07,2014-07-31,701,2014-11-06,98,2015-12-13,True,0.0264699628677638,0.4911619128887768,5.91699373184067,-0.0008096288366639,-1.5192295779771113e-05,4.219351442386384e-05,4.484527300058343e-05,0.9,13.0,1.9164070990657045,1.2498803865667445,True,700,0.6153846153846154,2015-07-20,-256,256,0,0,High CI
2011-09-02,2014-07-31,726,2014-10-29,90,2015-12-13,True,0.0271403324549746,0.5347698908265155,5.916281894779312,-0.0008216233921969,-4.356237872022762e-07,5.157555552746944e-05,5.1577395204208014e-05,0.9,13.0,1.5792424486835228,1.102840095638444,True,725,0.6153846153846154,2015-07-20,-264,264,0,0,High CI
2011-07-28,2014-07-31,751,2014-11-03,95,2015-12-13,True,0.0291793956489815,0.6394292849602944,5.9152254648222655,-0.000808202849517,-7.58901736727015e-06,3.966548118948453e-05,4.038494252309986e-05,0.9,13.0,1.759837262484359,1.385479375996582,True,750,0.6153846153846154,2015-07-20,-259,259,0,0,High CI
2013-09-04,2014-08-04,226,2015-01-07,156,2015-12-17,True,0.0147684464288354,0.0492921842422323,5.907627835817512,-0.0006134376184621,2.6328688287158455e-05,-2.490929291237265e-05,3.62446230538646e-05,0.9,11.586318045381631,-0.7577032303318859,1.3146915797954783,True,225,0.5769230769230769,2015-07-20,-194,194,0,0,High CI
2013-07-30,2014-08-04,251,2014-11-18,106,2015-12-17,True,0.0148474791882205,0.0553323571994054,5.895806730565266,-0.0006488829112971,7.133216730995158e-06,5.635512525616761e-05,5.6804779055724615e-05,0.9,8.94101729288633,1.4448896990068425,1.149839004386093,True,250,0.5769230769230769,2015-07-20,-244,244,0,0,High CI
2013-06-25,2014-08-04,276,2015-12-12,495,2015-12-17,True,0.0151316557136429,0.0631948932795978,6.181812964184272,-0.0011689140366217,-5.199001331245823e-05,9.066378965282256e-05,0.0001045126032516,0.9,6.0,2.0914555239344157,1.6776647029932086,True,275,0.5769230769230769,2015-07-20,145,145,0,0,High CI
2013-01-29,2014-08-04,376,2015-03-13,221,2015-12-17,True,0.018177613729456,0.1242400409773882,5.959829741650112,-0.0007782459332215,-9.326164282125931e-06,-3.88405708638126e-05,3.994455263542264e-05,0.9,13.0,-1.8064490825572317,1.348833847243286,True,375,0.5769230769230769,2015-07-20,-129,129,0,0,High CI
2012-12-17,2014-08-04,401,2015-03-12,220,2015-12-17,True,0.0176774216211325,0.1253089853036853,5.959718846266316,-0.0007801368193259,-1.1750936877853904e-05,-3.8485161590990285e-05,4.0239187121411145e-05,0.9,13.0,-1.8671420667633112,1.342210814155494,True,400,0.5769230769230769,2015-07-20,-130,130,0,0,High CI
2012-10-08,2014-08-04,451,2015-02-28,208,2015-12-17,True,0.0173784219184529,0.1362063063174704,5.957786549367724,-0.0007923826238466,-2.9930361791410483e-05,-3.153838581285227e-05,4.347983827758615e-05,0.9,13.0,-2.3300404294834496,1.2616711732867931,True,450,0.5769230769230769,2015-07-20,-142,142,0,0,High CI
2012-07-27,2014-08-04,501,2014-09-07,34,2015-12-17,True,0.0172264142589848,0.1486714234592999,5.876929696608676,-0.0007190776308699,7.33654467698943e-06,-4.945298805684575e-05,4.999422882241499e-05,0.9,12.79419870015788,-1.42351662397314,1.0117782132657442,True,500,0.5769230769230769,2015-07-20,-316,316,0,0,High CI
2012-06-22,2014-08-04,526,2015-01-28,177,2015-12-17,True,0.018716854825069,0.1842686642894666,5.945034152876125,-0.000788818101943,3.971690434635291e-05,-5.749482456115194e-07,3.9721065649633294e-05,0.9,11.464628516905638,-0.0144751485098031,1.5589726613775443,True,525,0.5769230769230769,2015-07-20,-173,173,0,0,High CI
2012-05-16,2014-08-04,551,2014-11-30,118,2015-12-17,True,0.020559817379863,0.2329110559720182,5.928074194268907,-0.000820767408383,2.1552449225695528e-05,-6.118880686641375e-05,6.487355511579018e-05,0.9,9.460227880654529,-1.232137477873887,1.203630865518286,True,550,0.5769230769230769,2015-07-20,-232,232,0,0,High CI
2012-04-10,2014-08-04,576,2015-01-15,164,2015-12-17,True,0.0210662277254169,0.2556207075335761,5.943641394980245,-0.0008056197398593,-5.1966388600805137e-05,6.7818777375861335e-06,5.2407054962642735e-05,0.9,10.984714207963613,3.011820994964761,1.2594881658617283,True,575,0.5769230769230769,2015-07-20,-186,186,0,0,High CI
2011-12-20,2014-08-04,651,2015-03-02,210,2015-12-17,True,0.0242634724016069,0.3832541765322861,5.956697271620567,-0.0007845915186768,-2.855272179386866e-05,-4.46669229393931e-05,5.301312975774722e-05,0.9,13.0,-2.1395675966421863,1.0246117257771443,True,650,0.5769230769230769,2015-07-20,-140,140,0,0,High CI
2011-11-14,2014-08-04,676,2014-11-09,97,2015-12-17,True,0.026876529729811,0.4883071468145726,5.917207210194815,-0.0008063170231477,-1.8844984649401424e-05,4.008325876356888e-05,4.4292223691562346e-05,0.9,13.0,2.01027680914432,1.260310345786929,True,675,0.5769230769230769,2015-07-20,-253,253,0,0,High CI
2011-10-10,2014-08-04,701,2014-11-07,95,2015-12-17,True,0.0265806607894949,0.4952786011323412,5.916849822731887,-0.0008081046359594,-1.600460484809482e-05,4.145806944059693e-05,4.444005960937741e-05,0.9,13.0,1.9392133639524889,1.258902577048272,True,700,0.5769230769230769,2015-07-20,-255,255,0,0,High CI
2011-09-05,2014-08-04,726,2014-10-26,83,2015-12-17,True,0.0272590087767327,0.5394568841897346,5.91450348140549,-0.0008197632048318,2.0796917585451315e-06,5.172524869060123e-05,5.176704038203367e-05,0.9,13.0,1.5306114606876415,1.096312187035697,True,725,0.5769230769230769,2015-07-20,-267,267,0,0,High CI
2011-07-29,2014-08-04,751,2014-11-02,90,2015-12-17,True,0.0286544076406783,0.616627383005863,5.914895804924981,-0.0008092400609946,-6.443422050789044e-06,4.165264646796947e-05,4.21480799741844e-05,0.9,13.0,1.724273969466567,1.3292257191627417,True,750,0.5769230769230769,2015-07-20,-260,260,0,0,High CI
2013-07-31,2014-08-05,251,2014-11-24,111,2015-12-18,True,0.0150786422840625,0.0570687287358108,5.896493746176425,-0.0006406979452704,-5.573144879745769e-05,9.372768907585732e-06,5.651409719759004e-05,0.9,9.179336074031934,2.9749744563461045,1.1115468592417412,True,250,0.5,2015-07-20,-238,238,0,0,High CI
2013-06-26,2014-08-05,276,2015-12-13,495,2015-12-18,True,0.0151263418816195,0.0631505163666198,6.150395787024956,-0.0010765937560555,-3.614780946633259e-05,8.621466317301047e-05,9.348600042385987e-05,0.9,6.0,1.967809416333615,1.7274144008316623,True,275,0.5,2015-07-20,146,146,0,0,High CI
2013-01-30,2014-08-05,376,2015-03-15,222,2015-12-18,True,0.0183491176483994,0.1265954845465269,5.959606020312004,-0.0007752213352098,-7.336636239753914e-06,-3.922225658539713e-05,3.9902526774193126e-05,0.9,13.0,-1.755712311606773,1.3450067877755452,True,375,0.5,2015-07-20,-127,127,0,0,High CI
2012-12-18,2014-08-05,401,2015-03-15,222,2015-12-18,True,0.0178383574245897,0.1276010052385735,5.9598986214701775,-0.0007768349515755,-8.407827761915126e-06,-3.912727362664857e-05,4.002043364493517e-05,0.9,13.0,-1.7824616752207756,1.3438355451134885,True,400,0.5,2015-07-20,-127,127,0,0,High CI
2012-10-09,2014-08-05,451,2015-02-28,207,2015-12-18,True,0.0175365003872319,0.1386955094699551,5.957135405000735,-0.0007904595775069,-3.048801199570272e-05,-3.156951452888499e-05,4.388796102622669e-05,0.9,13.0,-2.3387688349302307,1.2469051493172831,True,450,0.5,2015-07-20,-142,142,0,0,High CI
2012-06-25,2014-08-05,526,2015-02-09,188,2015-12-18,True,0.018767616757692,0.1852695287896562,5.948989165673058,-0.0007862836879384,-3.245881547062582e-05,2.0644777516101986e-05,3.846792872569939e-05,0.9,11.8321596444723,2.5751010058823622,1.5547442238560558,True,525,0.5,2015-07-20,-161,161,0,0,High CI
2012-05-18,2014-08-05,551,2014-12-05,122,2015-12-18,True,0.0207023052618303,0.236150579177858,5.929616997132106,-0.0008189270242862,5.999889066325784e-05,-2.266975714252997e-05,6.413879301735305e-05,0.9,9.582852684569213,-0.3612549428330255,1.199146150139384,True,550,0.5,2015-07-20,-227,227,0,0,High CI
2012-04-11,2014-08-05,576,2015-01-12,160,2015-12-18,True,0.0211758335769459,0.2582875743428238,5.9415381131581775,-0.000803740951415,-2.991545789398562e-05,4.387940435940744e-05,5.310684276007388e-05,0.9,10.865484797699027,2.169179160242909,1.2536000896151334,True,575,0.5,2015-07-20,-189,189,0,0,High CI
2011-12-21,2014-08-05,651,2015-03-04,211,2015-12-18,True,0.024227192469698,0.3821089125814285,5.95650963393406,-0.0007820545074331,-2.74857402683074e-05,-4.62686999236703e-05,5.3816898003540704e-05,0.9,13.0,-2.106826450324524,1.0060452597328484,True,650,0.5,2015-07-20,-138,138,0,0,High CI
2011-11-15,2014-08-05,676,2014-11-11,98,2015-12-18,True,0.0269782623895288,0.492010809693387,5.917418003327097,-0.0008048268985485,-2.0339460698007588e-05,3.899270121945218e-05,4.397868131123605e-05,0.9,13.0,2.0515917338556164,1.2669498862371815,True,675,0.5,2015-07-20,-251,251,0,0,High CI
2011-10-11,2014-08-05,701,2014-11-09,96,2015-12-18,True,0.0266913942620148,0.4994137998828728,5.91721740695987,-0.0008070872431936,-1.7312325521727777e-05,4.047536303677887e-05,4.402239916144181e-05,0.9,13.0,1.9749728258825725,1.2692463779115188,True,700,0.5,2015-07-20,-253,253,0,0,High CI
2011-09-06,2014-08-05,726,2014-10-13,69,2015-12-18,True,0.0273476430681842,0.5429707400853672,5.907680840102869,-0.0008145016690714,1.2866112612926424e-05,5.081829308575504e-05,5.24217108259374e-05,0.9,13.0,1.32282813105663,1.0756722014814877,True,725,0.5,2015-07-20,-280,280,0,0,High CI
2011-08-02,2014-08-05,751,2014-11-01,88,2015-12-18,True,0.0281565276033662,0.5953853250560214,5.91471691310559,-0.0008103449813661,-5.510550486596512e-06,4.3511397511530966e-05,4.385895438871967e-05,0.9,13.0,1.6967718051518974,1.2791186471307734,True,750,0.5,2015-07-20,-261,261,0,0,High CI
2013-08-02,2014-08-06,251,2015-12-16,497,2015-12-19,True,0.0152658606065637,0.0584946715148173,6.000718241030839,-0.0006260605404494,3.772527401019884e-05,4.693029802274563e-05,6.02133637297262e-05,0.9,6.0,0.8937076469878297,1.5596052977364678,True,250,0.5,2015-07-20,149,149,0,0,High CI
2013-06-27,2014-08-06,276,2015-12-18,499,2015-12-19,True,0.01529617538261,0.0645765428486164,6.123576653934116,-0.0009944325051164,-2.421184270186726e-05,8.291597119696202e-05,8.63786524932833e-05,0.9,6.0,1.8549018214937536,1.7268719928116436,True,275,0.5,2015-07-20,151,151,0,0,High CI
2013-05-23,2014-08-06,301,2015-12-08,489,2015-12-19,True,0.0177524890067402,0.0948604106462646,6.014279237528767,-0.000680349482719,3.980749621464927e-05,5.696509618582273e-05,6.949574762774591e-05,0.9,6.0,0.96087280051897,1.4684700271807192,True,300,0.5,2015-07-20,141,141,0,0,High CI
2012-12-19,2014-08-06,401,2015-12-15,496,2015-12-19,True,0.0182955779722567,0.1342259975089089,5.971693207984414,-0.0005364004843976,-1.8204475626750377e-05,-6.263282572515152e-05,6.522479429758403e-05,0.9,6.594768347946667,-1.8536568246233172,1.122326992014307,True,400,0.5,2015-07-20,148,148,0,0,High CI
2012-11-14,2014-08-06,426,2015-03-02,208,2015-12-19,True,0.0180827131883528,0.1392954039234502,5.957690449372066,-0.0007912548172955,-3.0974899901106126e-05,-3.357923166573901e-05,4.56837960675874e-05,0.9,13.0,-2.31587297779477,1.1990943042010338,True,425,0.5,2015-07-20,-140,140,0,0,High CI
2012-10-10,2014-08-06,451,2015-03-02,208,2015-12-19,True,0.0177588634346178,0.142235130950722,5.957364422755006,-0.0007887188902565,-2.925652645802452e-05,-3.3048695237113023e-05,4.4137972283110896e-05,0.9,13.0,-2.295405098958927,1.237112007073108,True,450,0.5,2015-07-20,-140,140,0,0,High CI
2012-06-26,2014-08-06,526,2015-03-04,210,2015-12-19,True,0.0187713664893201,0.1853435691349717,5.956994636183095,-0.0007836977029329,1.1599617347109666e-05,3.4561281946136926e-05,3.6455909429881705e-05,0.9,12.531557011346187,1.2469850279312364,1.5438962502127442,True,525,0.5,2015-07-20,-138,138,0,0,High CI
2012-05-21,2014-08-06,551,2014-12-12,128,2015-12-19,True,0.0208312611829769,0.2391017348028449,5.931313437109871,-0.0008160857397207,4.678650075297004e-05,4.2022139738912646e-05,6.288749383577285e-05,0.9,9.737766483415443,0.7318020474244832,1.199374069112721,True,550,0.5,2015-07-20,-220,220,0,0,High CI
2012-04-12,2014-08-06,576,2015-01-18,165,2015-12-19,True,0.0213163875621077,0.2617277061300369,5.9437274531707,-0.0008034491570881,-5.308610343542937e-05,1.360181661976803e-06,5.310352598566957e-05,0.9,10.99301646615848,3.115976079008965,1.2386844109061257,True,575,0.5,2015-07-20,-183,183,0,0,High CI
2011-11-16,2014-08-06,676,2014-11-13,99,2015-12-19,True,0.0271016401071551,0.4965212540324875,5.917791775636203,-0.0008030879614912,-2.228269653005717e-05,3.751467011538112e-05,4.363334778029863e-05,0.9,13.0,2.106772332623804,1.2742180044023816,True,675,0.5,2015-07-20,-249,249,0,0,High CI
2011-10-12,2014-08-06,701,2014-11-11,97,2015-12-19,True,0.0268315963608002,0.5046741288515035,5.91761787408192,-0.0008058699316462,-1.876284665687393e-05,3.9296430420178216e-05,4.354599704263611e-05,0.9,13.0,2.01625761751508,1.2811968735770418,True,700,0.5,2015-07-20,-251,251,0,0,High CI
2011-09-07,2014-08-06,726,2014-10-13,68,2015-12-19,True,0.027451284585213,0.5470940164246867,5.907077905811417,-0.0008127120871789,1.2643427106323386e-05,5.049991123562196e-05,5.205859471594109e-05,0.9,13.0,1.325473850163784,1.0807952705129673,True,725,0.5,2015-07-20,-280,280,0,0,High CI
2011-08-03,2014-08-06,751,2014-10-16,71,2015-12-19,True,0.0278983084920606,0.584515028155357,5.907124358220551,-0.0008062704240146,6.709183157686005e-06,4.553838892702833e-05,4.602996854998571e-05,0.9,13.0,1.4245183786492628,1.212660434515398,True,750,0.5,2015-07-20,-277,277,0,0,High CI
