t1,t2,window_dt_requested,observations,window_calendar_days,tc_predicted,tc_days_after_t2,tc_search_upper_days_after_t2,tc_valid_upper_days_after_t2,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success
2023-12-22,2026-03-04,545,546,803.0,2026-03-13,9,267.6666666666665,160.60000000000002,False,0.02063400582831486,0.23246615930152068,6.556221033654003,-0.05010252744705579,-0.0012004563572694214,0.002668573987909372,0.002926154916380043,0.2918900501487902,12.968338251866987,1.9935249911868396,0.38538719569155766,True
2023-11-24,2026-03-04,565,566,831.0,2026-03-08,4,277.0,166.20000000000002,False,0.020886936532599678,0.24692549062773544,6.497142413067611,-0.022919534879314533,0.001155957309768515,-0.0014780839303342522,0.0018764246340100136,0.38467389292913734,12.511317835712774,-0.9070876010790077,0.3755470283035028,True
2023-10-27,2026-03-04,585,586,859.0,2026-03-05,1,286.33333333333326,171.8,False,0.0230857984704546,0.3123110973368082,6.4517438019561055,-0.0078139880432199,-6.5385922668344774e-06,0.0009480779314228118,0.0009481004784514085,0.5278656478064097,11.898046942289152,1.5776928997298725,0.3656504385683706,True
2023-09-29,2026-03-04,605,606,887.0,2026-03-05,1,295.6666666666665,177.4,False,0.02394999781983957,0.34760305171561395,6.435869946572798,-0.004194028998170186,0.0005905271638918556,-0.00013926283577634876,0.0006067260244316447,0.6159680150564039,11.598399304298928,-0.23159647557005214,0.3671122786160619,True
2023-09-01,2026-03-04,625,626,915.0,2026-03-05,1,305.0,183.0,False,0.0236308209767996,0.3495682282235075,6.43442162811851,-0.003930152748416203,0.0005229872785808631,-0.0002430519215353066,0.0005767061037646663,0.625260934926789,11.564874924799467,-0.43504200993728875,0.3684471804483951,True
2023-08-04,2026-03-04,645,646,943.0,2026-03-05,1,314.33333333333326,188.60000000000002,False,0.023328823389396923,0.35157516447395276,6.433377962675066,-0.0037414899123150718,0.00043578928146863747,-0.00033937827501614423,0.0005523494468141387,0.6323380304442954,11.527883604452931,-0.6616591830582627,0.3715612152311977,True
2025-05-15,2026-03-11,205,206,300.0,2026-06-19,100,100.0,60.0,False,0.012682252166085905,0.03313294112086327,7.179844730619054,-0.39256977621227573,0.0008074570179792268,-0.005439802583978481,0.0054994035120677276,0.13745524999363734,6.0,-1.4234373059432641,1.6353524102142687,True
2025-04-14,2026-03-11,225,226,331.0,2026-04-29,49,110.33333333333331,66.2,False,0.014218949068849868,0.04569234385269552,6.5666939948002145,-0.021770124241328338,0.001041391924777197,0.0006127945575151697,0.001208310519159445,0.4424964792091147,12.069494719356168,0.5318746332598148,0.6605460223477703,True
2025-03-17,2026-03-11,245,246,359.0,2026-07-01,112,119.66666666666663,71.8,False,0.02260649841666922,0.12571922758306553,6.6910801345869855,-0.040685948140549016,0.0006201261428096325,0.0009388854003624728,0.001125194306779835,0.38653764477547575,6.449890648859665,0.987080796964035,2.166987267465003,True
2025-02-17,2026-03-11,265,266,387.0,2026-04-28,48,129.0,77.4,False,0.024428992056926408,0.15874232367602134,7.1591413020041665,-0.4827850797264146,-0.002417120370207311,-0.006933527609351828,0.007342770321460096,0.1,13.0,-1.906235300204778,0.505767063373489,True
2025-01-20,2026-03-11,285,286,415.0,2026-04-27,47,138.33333333333326,83.0,False,0.02393817800140893,0.16388840068376156,7.152134422440245,-0.478635779880304,-0.002990289103118854,-0.007004852862347735,0.007616415990698815,0.1,13.0,-1.9742652177959485,0.483405015677084,True
