t2,total_fits,valid_fits,mean_tc,median_tc,mean_rmse,positive_bubble_confidence
2023-12-01,23,0,2024-06-04 15:39:07.826086912,2024-06-02,0.02498131584988039,0.0
2023-12-08,23,0,2024-06-05 22:57:23.478260992,2024-06-09,0.024783075237243584,0.0
2023-12-15,23,0,2024-06-08 22:57:23.478260992,2024-06-06,0.024608806347144255,0.0
2023-12-22,23,0,2024-06-12 11:28:41.739130368,2024-06-13,0.024410119704367267,0.0
2024-01-04,23,0,2024-06-23 21:54:46.956521728,2024-06-28,0.024075316768443485,0.0
2024-01-11,23,0,2024-06-30 07:18:15.652173824,2024-07-04,0.023757803246516992,0.0
2024-01-18,23,0,2024-07-05 06:15:39.130434816,2024-07-11,0.02348265683355066,0.0
2024-01-25,23,0,2024-07-09 14:36:31.304347904,2024-07-18,0.023234829564520446,0.0
2024-02-01,23,0,2024-07-20 06:15:39.130434816,2024-07-29,0.02311358356542702,0.0
2024-02-08,23,0,2024-08-01 21:54:46.956521728,2024-08-09,0.02293847759519357,0.0
2024-02-15,23,0,2024-08-12 17:44:20.869565184,2024-08-20,0.02274836760588539,0.0
2024-02-22,23,0,2024-08-25 19:49:33.913043456,2024-09-08,0.02269544572935387,0.0
2024-02-29,23,0,2024-09-07 13:33:54.782608640,2024-09-20,0.022666721103363995,0.0
2024-03-07,23,0,2024-09-15 21:54:46.956521728,2024-09-27,0.02262988758990503,0.0
2024-03-14,23,0,2024-09-26 15:39:07.826086912,2024-10-04,0.022658664404466226,0.0
2024-03-21,23,0,2024-10-01 09:23:28.695652096,2024-10-11,0.02265793578882457,0.0
2024-03-28,23,0,2024-10-09 09:23:28.695652096,2024-10-18,0.02270452283527195,0.0
2024-04-08,23,0,2024-10-21 12:31:18.260869632,2024-10-30,0.022569522946830102,0.0
2024-04-15,23,0,2024-10-27 22:57:23.478260992,2024-11-06,0.022363228743664344,0.0
2024-04-22,23,0,2024-11-06 16:41:44.347826176,2024-11-13,0.02215120649654671,0.0
2024-04-29,23,0,2024-11-12 17:44:20.869565184,2024-11-20,0.022003818430306347,0.0
2024-05-07,23,0,2024-11-15 12:31:18.260869632,2024-11-27,0.021888223380029718,0.0
2024-05-15,23,0,2024-11-27 06:15:39.130434816,2024-12-06,0.022149836762996623,0.0
2024-05-23,23,0,2024-10-28 16:41:44.347826176,2024-11-17,0.0222958837267607,0.0
2024-05-30,23,0,2024-09-29 12:31:18.260869632,2024-10-26,0.02207699884619332,0.0
2024-06-06,23,0,2024-09-27 14:36:31.304347904,2024-11-02,0.02189239271731283,0.0
2024-06-13,23,0,2024-09-28 06:15:39.130434816,2024-10-29,0.0216945804643616,0.0
2024-06-20,23,0,2024-10-08 19:49:33.913043456,2024-11-05,0.021504447097365313,0.0
2024-06-27,23,0,2024-10-18 01:02:36.521739008,2024-11-12,0.02128594356023011,0.0
2024-07-04,23,0,2024-11-09 06:15:39.130434816,2024-11-29,0.02112683522366925,0.0
2024-07-11,23,0,2024-11-26 22:57:23.478260992,2024-12-06,0.020933511632614605,0.0
2024-07-18,23,0,2024-12-17 00:00:00.000000000,2024-12-23,0.020685918344081074,0.0
2024-07-25,23,0,2025-01-04 10:26:05.217391360,2025-01-09,0.02043178419824631,0.0
2024-08-02,23,0,2025-01-14 01:02:36.521739008,2025-01-17,0.02022500414883815,0.0
2024-08-09,23,0,2025-01-26 05:13:02.608695552,2025-01-24,0.020707389282799204,0.0
2024-08-16,23,0,2025-02-10 20:52:10.434782720,2025-02-09,0.020486100311076783,0.0
2024-08-23,23,0,2025-02-17 12:31:18.260869632,2025-02-16,0.02009186794075034,0.0
2024-08-30,23,0,2025-02-24 04:10:26.086956544,2025-02-23,0.019669930834626544,0.0
2024-09-06,23,0,2025-03-11 14:36:31.304347904,2025-03-12,0.019407804756249196,0.0
2024-09-13,23,0,2025-03-16 02:05:13.043478272,2025-03-19,0.01922046656522292,0.0
2024-09-20,23,0,2025-03-22 08:20:52.173913088,2025-03-26,0.018917577646787934,0.0
2024-09-27,23,0,2025-04-08 17:44:20.869565184,2025-04-11,0.01852062786794063,0.0
2024-10-04,23,0,2025-04-15 16:41:44.347826176,2025-04-18,0.018289082659057387,0.0
2024-10-11,23,0,2025-04-22 17:44:20.869565184,2025-04-25,0.018092914246104902,0.0
2024-10-18,23,0,2025-04-29 20:52:10.434782720,2025-05-02,0.017867469842256407,0.0
2024-10-25,23,0,2025-05-14 07:18:15.652173824,2025-05-18,0.01773934987224966,0.0
2024-11-01,23,0,2025-05-19 16:41:44.347826176,2025-05-25,0.01801306842409387,0.0
2024-11-08,23,0,2025-05-21 14:36:31.304347904,2025-06-01,0.018429775142556556,0.0
2024-11-15,23,0,2025-05-27 05:13:02.608695552,2025-06-08,0.018940903119247256,0.0
2024-11-22,23,0,2025-05-13 21:54:46.956521728,2025-06-06,0.01940261910059189,0.0
2024-11-29,23,0,2025-05-02 08:20:52.173913088,2025-06-02,0.019519083451862696,0.0
2024-12-06,23,0,2025-05-13 05:13:02.608695552,2025-06-08,0.019285540963484775,0.0
2024-12-13,23,0,2025-05-15 02:05:13.043478272,2025-06-06,0.01896706420823156,0.0
2024-12-20,23,0,2025-05-08 01:02:36.521739008,2025-05-25,0.019013965550526816,0.0
2025-01-06,23,0,2025-06-03 21:54:46.956521728,2025-06-24,0.01902056138834402,0.0
2025-01-13,23,0,2025-06-07 19:49:33.913043456,2025-06-21,0.018923718467344867,0.0
2025-01-20,23,0,2025-06-22 06:15:39.130434816,2025-07-08,0.018725572055498692,0.0
2025-01-27,23,0,2025-06-28 08:20:52.173913088,2025-07-15,0.018480524649360036,0.0
2025-02-03,23,0,2025-07-09 18:46:57.391304448,2025-07-22,0.018321898917237255,0.0
2025-02-10,23,0,2025-07-22 16:41:44.347826176,2025-08-07,0.01824415016778812,0.0
2025-02-17,23,0,2025-07-26 14:36:31.304347904,2025-08-14,0.018276016717969672,0.0
2025-02-24,23,0,2025-08-06 03:07:49.565217280,2025-08-19,0.018221016620713126,0.0
2025-03-03,23,0,2025-08-31 13:33:54.782608640,2025-09-06,0.01809003733981881,0.0
2025-03-10,23,0,2025-09-16 03:07:49.565217280,2025-09-13,0.01779719938604769,0.0
2025-03-17,23,0,2025-09-13 03:07:49.565217280,2025-09-11,0.017603668012710273,0.0
2025-03-24,23,0,2025-09-27 17:44:20.869565184,2025-09-21,0.017349085684189147,0.0
2025-03-31,23,0,2025-09-29 16:41:44.347826176,2025-09-25,0.01724946574069387,0.0
2025-04-07,23,0,2025-09-22 14:36:31.304347904,2025-08-05,0.019269996005201913,0.0
2025-04-14,23,0,2025-08-15 00:00:00.000000000,2025-07-18,0.022337138718681173,0.0
2025-04-23,23,0,2025-08-26 09:23:28.695652096,2025-07-16,0.022757860773443904,0.0
2025-04-30,23,0,2025-09-01 16:41:44.347826176,2025-08-01,0.022718896779229586,0.0
2025-05-08,23,0,2025-08-27 13:33:54.782608640,2025-07-20,0.02253273335286131,0.0
2025-05-15,23,0,2025-08-28 19:49:33.913043456,2025-07-26,0.02236696158220243,0.0
2025-05-22,23,0,2025-08-28 21:54:46.956521728,2025-07-28,0.02223450888958509,0.0
2025-05-30,23,0,2025-08-28 15:39:07.826086912,2025-07-25,0.022134888920584014,0.0
2025-06-06,23,0,2025-08-20 11:28:41.739130368,2025-07-22,0.021942936528714683,0.0
2025-06-16,23,0,2025-08-21 16:41:44.347826176,2025-07-26,0.021781994939354336,0.0
2025-06-23,23,0,2025-08-26 09:23:28.695652096,2025-07-31,0.021681670519735984,0.0
2025-06-30,23,0,2025-08-31 17:44:20.869565184,2025-08-06,0.021594493376083844,0.0
2025-07-07,23,0,2025-08-27 02:05:13.043478272,2025-08-13,0.021468940405689165,0.0
2025-07-14,23,0,2025-08-31 03:07:49.565217280,2025-08-12,0.021339487159643452,0.0
2025-07-21,23,0,2025-08-30 08:20:52.173913088,2025-08-09,0.021334776030812814,0.0
2025-07-28,23,0,2025-08-17 20:52:10.434782720,2025-08-09,0.021256135451119214,0.0
2025-08-05,23,0,2025-08-20 04:10:26.086956544,2025-08-12,0.021207820230924216,0.0
2025-08-12,23,0,2025-08-26 01:02:36.521739008,2025-08-13,0.021108385824485966,0.0
2025-08-19,23,0,2025-08-30 03:07:49.565217280,2025-08-20,0.021008570903533325,0.0
2025-08-26,23,0,2025-09-05 09:23:28.695652096,2025-08-27,0.02093384653698094,0.0
2025-09-02,23,0,2025-09-10 05:13:02.608695552,2025-09-03,0.020906712745349786,0.0
2025-09-09,23,0,2025-09-14 22:57:23.478260992,2025-09-10,0.020852294573618292,0.0
2025-09-16,23,0,2025-09-22 01:02:36.521739008,2025-09-17,0.020793101012773568,0.0
2025-09-23,23,0,2025-09-27 19:49:33.913043456,2025-09-24,0.020737153540093315,0.0
2025-09-30,23,0,2025-10-05 12:31:18.260869632,2025-10-01,0.020646746797589113,0.0
2025-10-07,23,0,2025-10-11 05:13:02.608695552,2025-10-08,0.020570931471808326,0.0
2025-10-14,23,0,2025-10-15 21:54:46.956521728,2025-10-15,0.020511044153979478,0.0
2025-10-21,23,0,2025-10-23 10:26:05.217391360,2025-10-22,0.020493098982177226,0.0
2025-10-28,23,0,2025-10-30 11:28:41.739130368,2025-10-29,0.020579573243191228,0.0
2025-11-04,23,0,2025-11-08 06:15:39.130434816,2025-11-05,0.02056515671178299,0.0
2025-11-11,23,0,2025-11-13 19:49:33.913043456,2025-11-12,0.020504578802962775,0.0
2025-11-18,23,0,2025-11-21 00:00:00.000000000,2025-11-19,0.02065280504596206,0.0
2025-11-25,23,0,2025-11-27 11:28:41.739130368,2025-11-26,0.020830106520673543,0.0
2025-12-02,23,0,2025-12-05 12:31:18.260869632,2025-12-03,0.020785593593016773,0.0
2025-12-09,23,0,2025-12-11 04:10:26.086956544,2025-12-10,0.020730069708024733,0.0
2025-12-16,23,0,2025-12-21 08:20:52.173913088,2025-12-17,0.020914390334721363,0.0
2025-12-23,23,0,2025-12-30 21:54:46.956521728,2025-12-24,0.020972170799021927,0.0
2026-01-07,23,0,2026-01-08 00:00:00.000000000,2026-01-08,0.021497000699085885,0.0
2026-01-14,23,0,2026-01-16 21:54:46.956521728,2026-01-15,0.021737801101828512,0.0
2026-01-21,23,0,2026-02-03 13:33:54.782608640,2026-01-22,0.02190110834422635,0.0
2026-01-28,23,0,2026-02-04 20:52:10.434782720,2026-01-29,0.021865907135554797,0.0
2026-02-04,23,0,2026-02-22 06:15:39.130434816,2026-03-01,0.021837148300604285,0.0
2026-02-11,23,0,2026-03-02 07:18:15.652173824,2026-03-03,0.021592976344535407,0.0
2026-02-18,23,0,2026-03-05 04:10:26.086956544,2026-03-03,0.021423519991020122,0.0
2026-02-25,23,1,2026-03-06 16:41:44.347826176,2026-03-06,0.021210304683510123,0.043478260869565216
2026-03-04,23,0,2026-03-15 10:26:05.217391360,2026-03-13,0.021408875171606546,0.0
2026-03-11,23,0,2026-04-07 06:15:39.130434816,2026-04-05,0.022103933084711123,0.0
2026-03-18,23,0,2026-05-27 01:02:36.521739008,2026-04-28,0.022579329244954625,0.0
2026-03-25,23,0,2026-07-02 16:41:44.347826176,2026-08-04,0.02355074946836617,0.0
2026-04-01,23,0,2026-07-30 22:57:23.478260992,2026-08-21,0.02409084008094053,0.0
2026-04-10,23,0,2026-10-08 15:39:07.826086912,2026-09-20,0.023912838027815606,0.0
2026-04-17,23,0,2026-10-04 13:33:54.782608640,2026-09-10,0.02366509128856739,0.0
2026-04-24,23,0,2026-10-15 05:13:02.608695552,2026-09-16,0.023420734456951194,0.0
2026-05-04,23,0,2026-11-11 10:26:05.217391360,2026-10-21,0.023337087053245834,0.0
2026-05-11,23,0,2026-11-15 03:07:49.565217280,2026-11-02,0.023125690307649993,0.0
