t1,t2,window_dt_requested,observations,window_calendar_days,tc_predicted,tc_days_after_t2,tc_search_upper_days_after_t2,tc_valid_upper_days_after_t2,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success
2004-05-24,2005-02-03,180,181,255.0,2005-02-04,1,85.0,51.0,False,0.010565571796856903,0.02020526663841138,5.556599261230931,-0.003266573662184331,0.0008410721586142344,-0.00018907366574491433,0.000862062194435081,0.639959744322887,11.514982685562613,-0.22112480072618193,0.21059265671624855,True
2004-05-10,2005-02-03,190,191,269.0,2005-02-04,1,89.66666666666663,53.800000000000004,False,0.010791750102016282,0.02224421722049437,5.561174110672344,-0.004911822213047891,0.0005403518387299712,-0.0010295086454319847,0.0011626986542686204,0.5680755870768374,11.333644229599306,-1.0874560879676543,0.21174444186512456,True
2004-04-26,2005-02-03,200,201,283.0,2005-03-10,35,94.33333333333331,56.6,False,0.014147254261799328,0.04022910543274785,5.576518403442557,-0.0036416646613318684,-0.00071631156964366,0.0001287689405787127,0.0007277937241163378,0.6270176420384607,6.0,2.963725738643641,0.5229018226319344,True
2004-12-28,2005-02-09,30,31,43.0,2005-02-23,14,14.333333333333329,8.6,False,0.0035545439628222523,0.0003916782662927198,5.917844360724624,-0.26563626622858116,-0.0005572985971114969,-0.004559314988212784,0.004593248838032203,0.1,6.0,-1.6924259363749699,0.9638648503324669,True
2004-12-13,2005-02-09,40,41,58.0,2005-02-10,1,19.33333333333333,11.600000000000001,False,0.0038733263571151645,0.0006151089398176443,5.721903258305388,-0.13390963852350382,-0.0008248578110455068,-0.001526113578464658,0.0017347659965588989,0.1,11.6562826990908,-2.0663132902474133,0.6622330709967497,True
2004-11-29,2005-02-09,50,51,72.0,2005-02-11,2,24.0,14.4,False,0.0042185099888687955,0.0009075871528354759,5.730439875082215,-0.1400978211401471,0.0011979045763117289,-0.00022239591460274793,0.0012183740463341196,0.1,12.205847339687102,-0.18356416142384507,0.942069206067256,True
2004-11-15,2005-02-09,60,61,86.0,2005-02-11,2,28.666666666666657,17.2,False,0.004277020633522794,0.001115867235474363,5.731855966783631,-0.14080961801160544,-0.00041801985709335326,0.0013977230926306957,0.0014588935686325661,0.10000311570226408,12.8189517551125,1.861401538550657,0.7529562258899152,True
2004-11-01,2005-02-09,70,71,100.0,2005-02-11,2,33.333333333333314,20.0,True,0.004972161786977073,0.0017552898913471282,5.690227903816596,-0.09790782153076152,0.0002843108774982679,0.001026233076592411,0.0010648882582487988,0.13679783104276197,8.973764628010242,1.3005315794309407,1.4015799832155806,True
2004-10-18,2005-02-09,80,81,114.0,2005-03-19,38,38.0,22.8,False,0.006683790008151,0.003618516958717791,5.621899815591926,-0.006218617348996048,-0.0005531648085583083,6.568676691826405e-05,0.0005570512155767405,0.6205072041084788,6.0,3.0233989351098782,1.1545009258113228,True
2004-10-04,2005-02-09,90,91,128.0,2005-02-10,1,42.66666666666666,25.6,False,0.00674397325184294,0.004138786945163147,5.573554055156901,-0.005409795014153993,0.0001953028841885768,0.0007283069294364285,0.0007540385932016314,0.5713823265077469,13.0,1.30880013770401,0.3153339169992449,True
2004-09-20,2005-02-09,100,101,142.0,2005-03-23,42,47.333333333333314,28.400000000000002,False,0.007821551867729612,0.0061788440355780416,5.683958717626231,-0.033061365480992234,0.0007652812299166799,-0.0008476809607742102,0.0011420238054094469,0.349932555383999,12.937560643957685,-0.836439757402432,0.783028518023027,True
2004-09-06,2005-02-09,110,111,156.0,2005-02-10,1,52.0,31.200000000000003,False,0.0073597899271695836,0.006012482362699422,5.569463847504461,-0.0032693532239356214,7.58356861811326e-05,0.0002806003739062678,0.00029066754399984277,0.6760841644419993,13.0,1.3068400848649724,0.5849553469638539,True
2004-08-23,2005-02-09,120,121,170.0,2005-02-10,1,56.66666666666666,34.0,False,0.00724222167096829,0.00634642274250457,5.5677612211171414,-0.0027351899778863785,6.939654750507665e-05,0.00026119714261737273,0.0002702588169090964,0.7099976624919543,13.0,1.3111092769995718,0.5527403787857372,True
2004-08-09,2005-02-09,130,131,184.0,2005-02-10,1,61.333333333333314,36.800000000000004,False,0.007562702848486997,0.0074924761430612465,5.560317152783549,-0.0010402307198679633,0.00013123329581266836,-6.50090293880237e-05,0.00014645255829731432,0.8957206752477905,12.594085683615361,-0.4599367023550476,0.5051712982031288,True
2004-07-26,2005-02-09,140,141,198.0,2005-02-10,1,66.0,39.6,False,0.008623072351931141,0.010484390126916134,5.5661335323309125,-0.0023165792878079424,0.00011220444333471573,0.00028460873762743276,0.00030592804813866657,0.7413214353249158,13.0,1.1952644121396117,0.43180839243595576,True
2004-07-12,2005-02-09,150,151,212.0,2005-02-10,1,70.66666666666663,42.400000000000006,False,0.008476569137765039,0.010849685876443922,5.566699567613955,-0.0025024589122461883,0.0001314609654935549,0.00032198023388486615,0.00034778334701513635,0.7262420930363718,13.0,1.1831648058963165,0.4019724025062023,True
2004-06-28,2005-02-09,160,161,226.0,2005-02-10,1,75.33333333333331,45.2,False,0.009371225663116526,0.014138999139077658,5.569127943067051,-0.0035227907074760773,0.00017496283185117228,0.0005844553498971426,0.0006100820014987928,0.6588664820352558,13.0,1.2799263546405353,0.2926528053957836,True
2004-06-14,2005-02-09,170,171,240.0,2005-02-10,1,80.0,48.0,False,0.010552060726673232,0.019040163534077337,5.572557968069031,-0.005193533166200346,0.0010150939183719686,-0.00020647323772328804,0.0010358797521969885,0.5834685762235127,12.676564265727642,-0.2006656082461478,0.23076475222391685,True
2004-05-28,2005-02-09,180,181,257.0,2005-02-10,1,85.66666666666663,51.400000000000006,False,0.011096482604074523,0.02228687863903766,5.574178391486839,-0.006324553385132041,-0.0011063601434648305,-0.0006953010802394241,0.0013067043886165037,0.5438728080344739,12.19052553248443,-2.5805104225388504,0.21593718256760985,True
